Region,Country,Brand,Model,Type,Seats,Doors,Year,Transmission,Fuel Type,Volume,Coverage
Europe,FRA,Volkswagen,up!,Hatchback,4,5,2018,Manual,Petrol,7443190.00,69
Europe,FRA,Volkswagen,Polo,Hatchback,5,5,2000,Manual/Auto,Petrol/Diesel,7561070.00,97
Europe,FRA,Volkswagen,Golf,Hatchback,5,5,2016,Manual/Auto,Petrol/Diesel,965382.00,57
Europe,FRA,Volkswagen,Golf Sportsvan,MPV,5,5,2005,Manual/Auto,Petrol/Diesel,1390548.00,77
Europe,FRA,Volkswagen,T-Cross,SUV,5,5,2004,Manual/Auto,Petrol/Diesel,3616517.00,91
Europe,FRA,Volkswagen,T-Roc,SUV,5,5,2007,Manual/Auto,Petrol/Diesel,2421175.00,56
Europe,FRA,Volkswagen,Tiguan,SUV,7,5,2010,Manual/Auto,Petrol/Diesel,6473032.00,69
Europe,FRA,Volkswagen,Tiguan Allspace,SUV,7,5,2018,Manual/Auto,Petrol/Diesel,4412569.00,73
Europe,FRA,Volkswagen,Touareg,SUV,5,5,2004,Auto,Diesel,4294287.00,96
Europe,FRA,Volkswagen,Arteon,Sedan,5,5,2022,Manual/Auto,Petrol/Diesel,4343201.00,82
Europe,FRA,Volkswagen,Passat,Sedan/Station Wagon,5,5,2022,Manual/Auto,Petrol/Diesel,5435714.00,86
Europe,FRA,Volkswagen,Passat Variant,Station Wagon,5,5,2017,Manual/Auto,Petrol/Diesel,8991001.00,62
Europe,FRA,Volkswagen,e-up!,Hatchback,4,5,2020,Auto,Electric,1439645.00,64
Europe,FRA,Volkswagen,e-Golf,Hatchback,5,5,2008,Auto,Electric,1987563.00,87
Europe,FRA,Volkswagen,Golf GTE,Hatchback,5,5,2001,Auto,Hybrid,447394.00,69
Europe,FRA,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2004,Auto,Hybrid,5040221.00,83
Europe,FRA,Volkswagen,Touareg R,SUV,5,5,2005,Auto,Hybrid,6781020.00,67
Europe,FRA,Volvo,XC40,SUV,5,5,2013,Manual/Auto,Petrol/Diesel/Hybrid,6214912.00,84
Europe,FRA,Volvo,XC60,SUV,5,5,2012,Auto,Petrol/Diesel/Hybrid,9778423.00,91
Europe,FRA,Volvo,XC90,SUV,7,5,2002,Auto,Petrol/Diesel/Hybrid,8366788.00,77
Europe,FRA,Volvo,V40,Hatchback,5,5,2013,Manual/Auto,Petrol/Diesel,8304913.00,96
Europe,FRA,Volvo,V40 Cross Country,Hatchback,5,5,2020,Manual/Auto,Petrol/Diesel,257563.00,77
Europe,FRA,Volvo,S60,Sedan,5,4,2000,Auto,Petrol/Hybrid,9031758.00,58
Europe,FRA,Volvo,S90,Sedan,5,4,2011,Auto,Petrol/Hybrid,8231255.00,67
Europe,FRA,Volvo,V60,Station Wagon,5,5,2020,Manual/Auto,Petrol/Diesel/Hybrid,917816.00,66
Europe,FRA,Volvo,V90,Station Wagon,5,5,2009,Auto,Petrol/Hybrid,3512916.00,76
Europe,FRA,Volvo,V90 Cross Country,Station Wagon,5,5,2021,Auto,Petrol/Hybrid,1895605.00,90
Europe,FRA,Volvo,C40 Recharge,SUV-Coupe,5,5,2013,Auto,Electric,8806106.00,59
Europe,FRA,Volvo,XC40 Recharge,SUV,5,5,2018,Auto,Electric,1358902.00,59
Europe,FRA,Volvo,XC60 Recharge,SUV,5,5,2016,Auto,Hybrid/Electric,3749680.00,88
Europe,FRA,Volvo,XC90 Recharge,SUV,7,5,2016,Auto,Hybrid/Electric,3552738.00,58
Europe,FRA,Volvo,S60 Recharge,Sedan,5,4,2003,Auto,Hybrid/Electric,8553108.00,84
Europe,FRA,Volvo,S90 Recharge,Sedan,5,4,2000,Auto,Hybrid/Electric,8043555.00,64
Europe,FRA,Volvo,V60 Recharge,Station Wagon,5,5,2005,Auto,Hybrid/Electric,5508199.00,53
Europe,FRA,Volvo,V90 Recharge,Station Wagon,5,5,2020,Auto,Hybrid/Electric,3838484.00,88
Europe,DEU,Audi,A1,Hatchback,4,3,2001,Manual,Gasoline,7260488.00,62
Europe,DEU,Audi,A3,Sedan,5,4,2012,Automatic,Gasoline/Diesel,2264170.00,63
Europe,DEU,Audi,A4,Sedan,5,4,2006,Automatic,Gasoline/Diesel,4758203.00,56
Europe,DEU,Audi,A5,Coupe,4,2,2002,Automatic,Gasoline/Diesel,260731.00,84
Europe,DEU,Audi,A6,Sedan,5,4,2006,Automatic,Gasoline/Diesel,4576949.00,54
Europe,DEU,Audi,Q2,SUV,5,5,2009,Automatic,Gasoline/Diesel,3494591.00,80
Europe,DEU,Audi,Q3,SUV,5,5,2006,Automatic,Gasoline/Diesel,3688905.00,91
Europe,DEU,Audi,Q5,SUV,5,5,2013,Automatic,Gasoline/Diesel,2820248.00,94
Europe,DEU,Audi,Q7,SUV,7,4,2015,Automatic,Gasoline/Diesel,7346546.00,95
Europe,DEU,BMW,1 Series,Hatchback,5,5,2008,Manual,Gasoline/Diesel,19916.00,69
Europe,DEU,BMW,2 Series,Coupe,4,2,2011,Automatic,Gasoline/Diesel,1468536.00,91
Europe,DEU,BMW,3 Series,Sedan,5,4,2017,Automatic,Gasoline/Diesel,1906682.00,57
Europe,DEU,BMW,4 Series,Coupe,4,2,2014,Automatic,Gasoline/Diesel,4818804.00,50
Europe,DEU,BMW,5 Series,Sedan,5,4,2012,Automatic,Gasoline/Diesel,4071462.00,66
Europe,DEU,BMW,7 Series,Sedan,5,4,2023,Automatic,Gasoline/Diesel,146021.00,73
Europe,DEU,Ford,Fiesta,Hatchback,5,5,2011,Manual,Gasoline,1820155.00,65
Europe,DEU,Ford,Focus,Hatchback,5,5,2014,Automatic,Gasoline/Diesel,231560.00,90
Europe,DEU,Ford,Mondeo,Sedan,5,4,2005,Automatic,Gasoline/Diesel,607727.00,91
Europe,DEU,Ford,Kuga,SUV,5,5,2018,Automatic,Gasoline/Diesel,3123778.00,70
Europe,DEU,Mercedes-Benz,A-Class,Hatchback,5,5,2007,Automatic,Gasoline/Diesel,9899933.00,93
Europe,DEU,Mercedes-Benz,C-Class,Sedan,5,4,2018,Automatic,Gasoline/Diesel,8323405.00,74
Europe,DEU,Mercedes-Benz,E-Class,Sedan,5,4,2011,Automatic,Gasoline/Diesel,2851004.00,65
Europe,DEU,Mercedes-Benz,S-Class,Sedan,5,4,2011,Automatic,Gasoline/Diesel,7354078.00,90
Europe,DEU,Mercedes-Benz,GLA-Class,SUV,5,5,2004,Automatic,Gasoline/Diesel,4070741.00,52
Europe,DEU,Mercedes-Benz,GLC-Class,SUV,5,5,2014,Automatic,Gasoline/Diesel,8987841.00,56
Europe,DEU,Opel,Corsa,Hatchback,5,5,2007,Manual,Gasoline/ Diesel,9793425.00,83
Europe,DEU,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2016,Manual/ Automatic,Gasoline/ Diesel,5381948.00,54
Europe,DEU,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2022,Manual/ Automatic,Gasoline/ Diesel,2428548.00,85
Europe,DEU,Peugeot,208,Hatchback,5,3,2004,Manual/ Automatic,Gasoline/ Diesel,2633106.00,50
Europe,DEU,Peugeot,308,Hatchback/ Wagon,5,5,2020,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,4456683.00,69
Europe,DEU,Peugeot,2008,SUV,5,5,2004,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,1193262.00,94
Europe,DEU,Renault,Clio,Hatchback,5,5,2000,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,8152922.00,84
Europe,DEU,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2023,Manual/ Automatic,Gasoline/ Diesel,1967526.00,92
Europe,DEU,Renault,Captur,SUV,5,5,2000,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,4091776.00,87
Europe,DEU,Seat,Ibiza,Hatchback,5,3,2021,Manual/ Automatic,Gasoline/ Natural Gas,3530717.00,72
Europe,DEU,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2015,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,8668283.00,100
Europe,DEU,Seat,Ateca,SUV,5,5,2013,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,2028420.00,65
Europe,DEU,Skoda,Fabia,Hatchback,5,5,2011,Manual,Petrol/ Diesel,654056.00,55
Europe,DEU,Skoda,Octavia,Sedan/ Estate,5,4,2008,Manual/ Automatic,Petrol/ Diesel/ Hybrid,1691577.00,92
Europe,DEU,Skoda,Superb,Sedan/ Estate,5,4,2020,Manual/ Automatic,Petrol/ Diesel/ Hybrid,9393382.00,57
Europe,DEU,Smart,Fortwo,Coupe/ Cabrio,2,2,2006,Automatic,Electric,1348948.00,57
Europe,DEU,Smart,Forfour,Hatchback,4,5,2021,Automatic,Electric,8869316.00,81
Europe,DEU,Subaru,Impreza,Hatchback,5,5,2002,Manual/ Automatic,Petrol,6375371.00,95
Europe,DEU,Subaru,Legacy,Sedan/ Estate,5,4,2002,Manual/ Automatic,Petrol,4271946.00,98
Europe,DEU,Subaru,Outback,SUV,5,5,2021,Automatic,Petrol,8926981.00,61
Europe,DEU,Suzuki,Swift,Hatchback,5,5,2009,Manual/ Automatic,Petrol/ Hybrid,9175859.00,74
Europe,DEU,Suzuki,Ignis,SUV,4,5,2011,Manual/ Automatic,Petrol/ Hybrid,7299610.00,100
Europe,DEU,Suzuki,Vitara,SUV,5,5,2022,Manual/ Automatic,Petrol/ Hybrid,197069.00,90
Europe,DEU,Tesla,Model 3,Sedan,5,4,2023,Automatic,Electric,3779241.00,57
Europe,DEU,Tesla,Model S,Sedan,5,4,2004,Automatic,Electric,9787183.00,58
Europe,DEU,Tesla,Model X,SUV,7,4,2016,Automatic,Electric,9075053.00,52
Europe,DEU,Tesla,Model Y,SUV,7,4,2023,Automatic,Electric,4435833.00,74
Europe,DEU,Toyota,Aygo,Hatchback,4,5,2004,Manual/ Automatic,Petrol,6137747.00,75
Europe,DEU,Toyota,Yaris,Hatchback,5,5,2017,Manual/ Automatic,Petrol/ Hybrid,130283.00,66
Europe,DEU,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2010,Manual/ Automatic,Petrol/ Hybrid,2836313.00,78
Europe,DEU,Toyota,Camry,Sedan,5,4,2010,Automatic,Petrol/ Hybrid,1054171.00,96
Europe,DEU,Toyota,RAV4,SUV,5,5,2004,Manual/ Automatic,Petrol/ Hybrid,9065899.00,91
Europe,DEU,Toyota,Highlander,SUV,7,4,2007,Automatic,Hybrid,7504737.00,71
Europe,DEU,Toyota,Land Cruiser,SUV,7,4,2015,Automatic,Diesel,7940006.00,74
Europe,DEU,Volkswagen,up!,Hatchback,4,5,2011,Manual,Petrol,2118801.00,90
Europe,DEU,Volkswagen,Polo,Hatchback,5,5,2000,Manual/Auto,Petrol/Diesel,185851.00,92
Europe,DEU,Volkswagen,Golf,Hatchback,5,5,2018,Manual/Auto,Petrol/Diesel,470995.00,67
Europe,DEU,Volkswagen,Golf Sportsvan,MPV,5,5,2019,Manual/Auto,Petrol/Diesel,240209.00,57
Europe,DEU,Volkswagen,T-Cross,SUV,5,5,2016,Manual/Auto,Petrol/Diesel,4647812.00,56
Europe,DEU,Volkswagen,T-Roc,SUV,5,5,2003,Manual/Auto,Petrol/Diesel,3448835.00,62
Europe,DEU,Volkswagen,Tiguan,SUV,7,5,2014,Manual/Auto,Petrol/Diesel,8734981.00,67
Europe,DEU,Volkswagen,Tiguan Allspace,SUV,7,5,2006,Manual/Auto,Petrol/Diesel,8879293.00,99
Europe,DEU,Volkswagen,Touareg,SUV,5,5,2012,Auto,Diesel,4913152.00,81
Europe,DEU,Volkswagen,Arteon,Sedan,5,5,2005,Manual/Auto,Petrol/Diesel,3448607.00,59
Europe,DEU,Volkswagen,Passat,Sedan/Station Wagon,5,5,2021,Manual/Auto,Petrol/Diesel,3589153.00,56
Europe,DEU,Volkswagen,Passat Variant,Station Wagon,5,5,2019,Manual/Auto,Petrol/Diesel,5899192.00,59
Europe,DEU,Volkswagen,e-up!,Hatchback,4,5,2000,Auto,Electric,2091531.00,59
Europe,DEU,Volkswagen,e-Golf,Hatchback,5,5,2004,Auto,Electric,1394889.00,57
Europe,DEU,Volkswagen,Golf GTE,Hatchback,5,5,2021,Auto,Hybrid,9907692.00,58
Europe,DEU,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2020,Auto,Hybrid,2032431.00,53
Europe,DEU,Volkswagen,Touareg R,SUV,5,5,2018,Auto,Hybrid,2337240.00,53
Europe,DEU,Volvo,XC40,SUV,5,5,2001,Manual/Auto,Petrol/Diesel/Hybrid,7629305.00,83
Europe,DEU,Volvo,XC60,SUV,5,5,2001,Auto,Petrol/Diesel/Hybrid,3833409.00,64
Europe,DEU,Volvo,XC90,SUV,7,5,2015,Auto,Petrol/Diesel/Hybrid,6877511.00,98
Europe,DEU,Volvo,V40,Hatchback,5,5,2019,Manual/Auto,Petrol/Diesel,4909733.00,76
Europe,DEU,Volvo,V40 Cross Country,Hatchback,5,5,2015,Manual/Auto,Petrol/Diesel,4972317.00,90
Europe,DEU,Volvo,S60,Sedan,5,4,2015,Auto,Petrol/Hybrid,9581423.00,73
Europe,DEU,Volvo,S90,Sedan,5,4,2014,Auto,Petrol/Hybrid,4249273.00,86
Europe,DEU,Volvo,V60,Station Wagon,5,5,2023,Manual/Auto,Petrol/Diesel/Hybrid,4646476.00,89
Europe,DEU,Volvo,V90,Station Wagon,5,5,2010,Auto,Petrol/Hybrid,7874395.00,91
Europe,DEU,Volvo,V90 Cross Country,Station Wagon,5,5,2005,Auto,Petrol/Hybrid,6621258.00,96
Europe,DEU,Volvo,C40 Recharge,SUV-Coupe,5,5,2016,Auto,Electric,5623239.00,86
Europe,DEU,Volvo,XC40 Recharge,SUV,5,5,2004,Auto,Electric,8823751.00,93
Europe,DEU,Volvo,XC60 Recharge,SUV,5,5,2018,Auto,Hybrid/Electric,898449.00,71
Europe,DEU,Volvo,XC90 Recharge,SUV,7,5,2010,Auto,Hybrid/Electric,4041730.00,65
Europe,DEU,Volvo,S60 Recharge,Sedan,5,4,2017,Auto,Hybrid/Electric,1306221.00,63
Europe,DEU,Volvo,S90 Recharge,Sedan,5,4,2007,Auto,Hybrid/Electric,6235681.00,86
Europe,DEU,Volvo,V60 Recharge,Station Wagon,5,5,2019,Auto,Hybrid/Electric,8864301.00,86
Europe,DEU,Volvo,V90 Recharge,Station Wagon,5,5,2007,Auto,Hybrid/Electric,1272429.00,53
Europe,GRC,Audi,A1,Hatchback,4,3,2023,Manual,Gasoline,6848638.00,80
Europe,GRC,Audi,A3,Sedan,5,4,2015,Automatic,Gasoline/Diesel,2575010.00,72
Europe,GRC,Audi,A4,Sedan,5,4,2012,Automatic,Gasoline/Diesel,6033023.00,68
Europe,GRC,Audi,A5,Coupe,4,2,2009,Automatic,Gasoline/Diesel,653293.00,98
Europe,GRC,Audi,A6,Sedan,5,4,2009,Automatic,Gasoline/Diesel,8252087.00,86
Europe,GRC,Audi,Q2,SUV,5,5,2020,Automatic,Gasoline/Diesel,9015173.00,60
Europe,GRC,Audi,Q3,SUV,5,5,2018,Automatic,Gasoline/Diesel,6955089.00,71
Europe,GRC,Audi,Q5,SUV,5,5,2016,Automatic,Gasoline/Diesel,403632.00,82
Europe,GRC,Audi,Q7,SUV,7,4,2011,Automatic,Gasoline/Diesel,7603156.00,85
Europe,GRC,BMW,1 Series,Hatchback,5,5,2023,Manual,Gasoline/Diesel,5865383.00,91
Europe,GRC,BMW,2 Series,Coupe,4,2,2013,Automatic,Gasoline/Diesel,90209.00,87
Europe,GRC,BMW,3 Series,Sedan,5,4,2022,Automatic,Gasoline/Diesel,1571429.00,90
Europe,GRC,BMW,4 Series,Coupe,4,2,2005,Automatic,Gasoline/Diesel,8747887.00,57
Europe,GRC,BMW,5 Series,Sedan,5,4,2012,Automatic,Gasoline/Diesel,5675801.00,60
Europe,GRC,BMW,7 Series,Sedan,5,4,2023,Automatic,Gasoline/Diesel,9738369.00,89
Europe,GRC,Ford,Fiesta,Hatchback,5,5,2014,Manual,Gasoline,5728898.00,70
Europe,GRC,Ford,Focus,Hatchback,5,5,2006,Automatic,Gasoline/Diesel,5081369.00,88
Europe,GRC,Ford,Mondeo,Sedan,5,4,2000,Automatic,Gasoline/Diesel,7986731.00,74
Europe,GRC,Ford,Kuga,SUV,5,5,2011,Automatic,Gasoline/Diesel,4573273.00,82
Europe,GRC,Mercedes-Benz,A-Class,Hatchback,5,5,2023,Automatic,Gasoline/Diesel,1593964.00,70
Europe,GRC,Mercedes-Benz,C-Class,Sedan,5,4,2000,Automatic,Gasoline/Diesel,2320105.00,88
Europe,GRC,Mercedes-Benz,E-Class,Sedan,5,4,2017,Automatic,Gasoline/Diesel,9635247.00,76
Europe,GRC,Mercedes-Benz,S-Class,Sedan,5,4,2019,Automatic,Gasoline/Diesel,2479110.00,95
Europe,GRC,Mercedes-Benz,GLA-Class,SUV,5,5,2000,Automatic,Gasoline/Diesel,5706102.00,68
Europe,GRC,Mercedes-Benz,GLC-Class,SUV,5,5,2014,Automatic,Gasoline/Diesel,263996.00,67
Europe,GRC,Opel,Corsa,Hatchback,5,5,2010,Manual,Gasoline/ Diesel,194803.00,92
Europe,GRC,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2017,Manual/ Automatic,Gasoline/ Diesel,8450302.00,80
Europe,GRC,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2007,Manual/ Automatic,Gasoline/ Diesel,2707966.00,92
Europe,GRC,Peugeot,208,Hatchback,5,3,2023,Manual/ Automatic,Gasoline/ Diesel,5906532.00,84
Europe,GRC,Peugeot,308,Hatchback/ Wagon,5,5,2005,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,1115976.00,64
Europe,GRC,Peugeot,2008,SUV,5,5,2002,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,4932675.00,79
Europe,GRC,Renault,Clio,Hatchback,5,5,2020,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,6094161.00,60
Europe,GRC,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2015,Manual/ Automatic,Gasoline/ Diesel,3983646.00,92
Europe,GRC,Renault,Captur,SUV,5,5,2000,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,5894521.00,64
Europe,GRC,Seat,Ibiza,Hatchback,5,3,2013,Manual/ Automatic,Gasoline/ Natural Gas,7126352.00,98
Europe,GRC,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2003,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,5873816.00,96
Europe,GRC,Seat,Ateca,SUV,5,5,2007,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,4616856.00,64
Europe,GRC,Skoda,Fabia,Hatchback,5,5,2017,Manual,Petrol/ Diesel,1348407.00,62
Europe,GRC,Skoda,Octavia,Sedan/ Estate,5,4,2004,Manual/ Automatic,Petrol/ Diesel/ Hybrid,2950838.00,71
Europe,GRC,Skoda,Superb,Sedan/ Estate,5,4,2000,Manual/ Automatic,Petrol/ Diesel/ Hybrid,2822635.00,54
Europe,GRC,Smart,Fortwo,Coupe/ Cabrio,2,2,2008,Automatic,Electric,6241923.00,89
Europe,GRC,Smart,Forfour,Hatchback,4,5,2017,Automatic,Electric,7413953.00,91
Europe,GRC,Subaru,Impreza,Hatchback,5,5,2023,Manual/ Automatic,Petrol,7868424.00,77
Europe,GRC,Subaru,Legacy,Sedan/ Estate,5,4,2023,Manual/ Automatic,Petrol,6020766.00,57
Europe,GRC,Subaru,Outback,SUV,5,5,2014,Automatic,Petrol,8826701.00,85
Europe,GRC,Suzuki,Swift,Hatchback,5,5,2017,Manual/ Automatic,Petrol/ Hybrid,1682785.00,75
Europe,GRC,Suzuki,Ignis,SUV,4,5,2009,Manual/ Automatic,Petrol/ Hybrid,19119.00,51
Europe,GRC,Suzuki,Vitara,SUV,5,5,2005,Manual/ Automatic,Petrol/ Hybrid,4815448.00,90
Europe,GRC,Tesla,Model 3,Sedan,5,4,2021,Automatic,Electric,9238322.00,68
Europe,GRC,Tesla,Model S,Sedan,5,4,2023,Automatic,Electric,530393.00,81
Europe,GRC,Tesla,Model X,SUV,7,4,2009,Automatic,Electric,5530344.00,52
Europe,GRC,Tesla,Model Y,SUV,7,4,2021,Automatic,Electric,9365601.00,76
Europe,GRC,Toyota,Aygo,Hatchback,4,5,2001,Manual/ Automatic,Petrol,888435.00,65
Europe,GRC,Toyota,Yaris,Hatchback,5,5,2023,Manual/ Automatic,Petrol/ Hybrid,1590538.00,87
Europe,GRC,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2013,Manual/ Automatic,Petrol/ Hybrid,7326304.00,73
Europe,GRC,Toyota,Camry,Sedan,5,4,2015,Automatic,Petrol/ Hybrid,9926558.00,57
Europe,GRC,Toyota,RAV4,SUV,5,5,2010,Manual/ Automatic,Petrol/ Hybrid,785348.00,65
Europe,GRC,Toyota,Highlander,SUV,7,4,2011,Automatic,Hybrid,9908832.00,74
Europe,GRC,Toyota,Land Cruiser,SUV,7,4,2022,Automatic,Diesel,4048336.00,68
Europe,GRC,Volkswagen,up!,Hatchback,4,5,2008,Manual,Petrol,7990712.00,86
Europe,GRC,Volkswagen,Polo,Hatchback,5,5,2014,Manual/Auto,Petrol/Diesel,3792224.00,96
Europe,GRC,Volkswagen,Golf,Hatchback,5,5,2001,Manual/Auto,Petrol/Diesel,4977230.00,60
Europe,GRC,Volkswagen,Golf Sportsvan,MPV,5,5,2002,Manual/Auto,Petrol/Diesel,3151288.00,93
Europe,GRC,Volkswagen,T-Cross,SUV,5,5,2000,Manual/Auto,Petrol/Diesel,2568388.00,54
Europe,GRC,Volkswagen,T-Roc,SUV,5,5,2003,Manual/Auto,Petrol/Diesel,9310696.00,69
Europe,GRC,Volkswagen,Tiguan,SUV,7,5,2011,Manual/Auto,Petrol/Diesel,8327532.00,93
Europe,GRC,Volkswagen,Tiguan Allspace,SUV,7,5,2000,Manual/Auto,Petrol/Diesel,1907448.00,87
Europe,GRC,Volkswagen,Touareg,SUV,5,5,2019,Auto,Diesel,2006121.00,83
Europe,GRC,Volkswagen,Arteon,Sedan,5,5,2018,Manual/Auto,Petrol/Diesel,7229534.00,53
Europe,GRC,Volkswagen,Passat,Sedan/Station Wagon,5,5,2000,Manual/Auto,Petrol/Diesel,5982211.00,50
Europe,GRC,Volkswagen,Passat Variant,Station Wagon,5,5,2011,Manual/Auto,Petrol/Diesel,3798843.00,69
Europe,GRC,Volkswagen,e-up!,Hatchback,4,5,2008,Auto,Electric,9885970.00,78
Europe,GRC,Volkswagen,e-Golf,Hatchback,5,5,2003,Auto,Electric,2638036.00,87
Europe,GRC,Volkswagen,Golf GTE,Hatchback,5,5,2011,Auto,Hybrid,5867096.00,77
Europe,GRC,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2006,Auto,Hybrid,6498355.00,58
Europe,GRC,Volkswagen,Touareg R,SUV,5,5,2013,Auto,Hybrid,5356109.00,95
Europe,GRC,Volvo,XC40,SUV,5,5,2000,Manual/Auto,Petrol/Diesel/Hybrid,9453442.00,60
Europe,GRC,Volvo,XC60,SUV,5,5,2002,Auto,Petrol/Diesel/Hybrid,7056739.00,87
Europe,GRC,Volvo,XC90,SUV,7,5,2011,Auto,Petrol/Diesel/Hybrid,8148976.00,69
Europe,GRC,Volvo,V40,Hatchback,5,5,2004,Manual/Auto,Petrol/Diesel,792142.00,77
Europe,GRC,Volvo,V40 Cross Country,Hatchback,5,5,2010,Manual/Auto,Petrol/Diesel,5764710.00,85
Europe,GRC,Volvo,S60,Sedan,5,4,2011,Auto,Petrol/Hybrid,5103053.00,78
Europe,GRC,Volvo,S90,Sedan,5,4,2023,Auto,Petrol/Hybrid,6192221.00,94
Europe,GRC,Volvo,V60,Station Wagon,5,5,2004,Manual/Auto,Petrol/Diesel/Hybrid,942305.00,69
Europe,GRC,Volvo,V90,Station Wagon,5,5,2001,Auto,Petrol/Hybrid,6056456.00,51
Europe,GRC,Volvo,V90 Cross Country,Station Wagon,5,5,2016,Auto,Petrol/Hybrid,5334541.00,73
Europe,GRC,Volvo,C40 Recharge,SUV-Coupe,5,5,2004,Auto,Electric,2623655.00,61
Europe,GRC,Volvo,XC40 Recharge,SUV,5,5,2003,Auto,Electric,6291695.00,74
Europe,GRC,Volvo,XC60 Recharge,SUV,5,5,2008,Auto,Hybrid/Electric,3743413.00,96
Europe,GRC,Volvo,XC90 Recharge,SUV,7,5,2016,Auto,Hybrid/Electric,7428201.00,82
Europe,GRC,Volvo,S60 Recharge,Sedan,5,4,2014,Auto,Hybrid/Electric,6901767.00,75
Europe,GRC,Volvo,S90 Recharge,Sedan,5,4,2013,Auto,Hybrid/Electric,1305401.00,69
Europe,GRC,Volvo,V60 Recharge,Station Wagon,5,5,2014,Auto,Hybrid/Electric,2230088.00,81
Europe,GRC,Volvo,V90 Recharge,Station Wagon,5,5,2022,Auto,Hybrid/Electric,5553276.00,73
Europe,HUN,Audi,A1,Hatchback,4,3,2022,Manual,Gasoline,8677719.00,77
Europe,HUN,Audi,A3,Sedan,5,4,2006,Automatic,Gasoline/Diesel,4449850.00,61
Europe,HUN,Audi,A4,Sedan,5,4,2014,Automatic,Gasoline/Diesel,2311927.00,57
Europe,HUN,Audi,A5,Coupe,4,2,2002,Automatic,Gasoline/Diesel,4040535.00,51
Europe,HUN,Audi,A6,Sedan,5,4,2015,Automatic,Gasoline/Diesel,5732638.00,64
Europe,HUN,Audi,Q2,SUV,5,5,2017,Automatic,Gasoline/Diesel,2199766.00,58
Europe,HUN,Audi,Q3,SUV,5,5,2005,Automatic,Gasoline/Diesel,4482035.00,98
Europe,HUN,Audi,Q5,SUV,5,5,2008,Automatic,Gasoline/Diesel,8338325.00,51
Europe,HUN,Audi,Q7,SUV,7,4,2009,Automatic,Gasoline/Diesel,4842589.00,84
Europe,HUN,BMW,1 Series,Hatchback,5,5,2005,Manual,Gasoline/Diesel,3612910.00,100
Europe,HUN,BMW,2 Series,Coupe,4,2,2020,Automatic,Gasoline/Diesel,4108414.00,68
Europe,HUN,BMW,3 Series,Sedan,5,4,2001,Automatic,Gasoline/Diesel,9898249.00,57
Europe,HUN,BMW,4 Series,Coupe,4,2,2023,Automatic,Gasoline/Diesel,8026369.00,75
Europe,HUN,BMW,5 Series,Sedan,5,4,2016,Automatic,Gasoline/Diesel,842905.00,65
Europe,HUN,BMW,7 Series,Sedan,5,4,2000,Automatic,Gasoline/Diesel,5913433.00,70
Europe,HUN,Ford,Fiesta,Hatchback,5,5,2012,Manual,Gasoline,831866.00,63
Europe,HUN,Ford,Focus,Hatchback,5,5,2011,Automatic,Gasoline/Diesel,9838565.00,56
Europe,HUN,Ford,Mondeo,Sedan,5,4,2006,Automatic,Gasoline/Diesel,594887.00,61
Europe,HUN,Ford,Kuga,SUV,5,5,2012,Automatic,Gasoline/Diesel,6089522.00,66
Europe,HUN,Mercedes-Benz,A-Class,Hatchback,5,5,2019,Automatic,Gasoline/Diesel,5573225.00,61
Europe,HUN,Mercedes-Benz,C-Class,Sedan,5,4,2002,Automatic,Gasoline/Diesel,9474417.00,90
Europe,HUN,Mercedes-Benz,E-Class,Sedan,5,4,2023,Automatic,Gasoline/Diesel,726109.00,81
Europe,HUN,Mercedes-Benz,S-Class,Sedan,5,4,2017,Automatic,Gasoline/Diesel,3544312.00,85
Europe,HUN,Mercedes-Benz,GLA-Class,SUV,5,5,2021,Automatic,Gasoline/Diesel,6256136.00,50
Europe,HUN,Mercedes-Benz,GLC-Class,SUV,5,5,2014,Automatic,Gasoline/Diesel,8004155.00,56
Europe,HUN,Opel,Corsa,Hatchback,5,5,2001,Manual,Gasoline/ Diesel,208987.00,99
